,lat,long
6088,51.623881,45.974168
2882,51.768238,55.104735
2169,51.530285,46.01214
3559,69.404318,86.20317
5904,50.593722,36.581653
4838,55.761685,37.658527
3760,69.350498,87.755207
3515,55.110239,82.941028
973,56.039057,92.916738
1062,53.082883,158.633882
468,45.012427,41.918427
1348,50.408438,36.882418
5453,48.506728,135.06659
1178,69.426173,30.837933
1658,56.583158,84.916244
4752,55.731521,37.4175
4739,56.976584,60.563015
1985,56.510288,84.984489
153,55.747627,49.214338
1415,51.763144,55.113421
4702,51.360999,48.28645
306,55.677737,37.506882
3828,50.566129,36.574125
3675,51.700815,94.414104
1625,51.742425,36.133511
3666,56.03012,92.917529
1080,56.085575,92.999518
3522,56.845101,53.209505
66,57.21764,41.937328
857,50.619686,36.575095
290,54.72086,20.499734
1281,52.065593,113.497294
1017,54.182833,37.604969
3596,46.415745,47.976378
1047,47.225126,39.623645
767,59.990953,29.760808
2605,45.389283,47.361688
1794,54.31969,48.394212
5422,54.953633,73.388217
105,46.402883,48.543027
1377,57.30435,47.884669
5224,47.54,42.207164
5752,53.197459,45.020795
1759,56.061951,92.960163
3041,53.350349,55.926145
624,55.743583,52.432822
4093,53.357373,83.698299
5493,56.481708,84.981066
1489,55.751254,37.816271
610,55.992039,92.757099
3442,51.842689,107.63505
4641,53.210204,34.446448
1880,47.220836,38.865224
2557,43.903985,42.71614
3203,51.685144,39.128224
2532,50.602001,36.588408
117,61.069724,42.112419
3686,57.00198,40.983353
591,54.19347,37.685674
927,47.967438,135.053879
3289,55.741744,37.599741
6229,55.761801,52.453267
2534,55.442153,65.360288
1372,55.319059,89.839919
3731,56.465778,84.980392
4112,55.435886,65.315085
5877,53.742778,91.435129
3548,56.005677,92.766333
5726,42.97496,132.408924
2398,55.432352,37.766783
5151,55.749643,52.44512
1462,55.605785,37.28763
5988,52.608066,38.501362
2262,44.880073,37.339184
746,55.750854,37.815974
4796,51.674114,36.145359
3792,53.809439,36.12892
3527,54.32167,48.401048
3472,48.592587,44.421637
3396,58.001786,56.299889
4757,45.038337,38.989408
1919,55.633023,109.341733
5637,59.570976,30.054342
191,55.128748,82.898601
1637,64.57758,40.506177
4852,62.03152,129.736436
34,51.65787,35.942753
6175,55.995448,92.798322
3413,51.991674,127.696416
1902,55.576717,42.040688
4467,57.132166,65.582819
3435,55.767271,37.668246
2323,68.956985,33.067489
5291,54.313635,48.396386
252,59.850595,30.26938
1039,58.820673,125.534288
1148,59.932108,30.432568
851,64.5554,39.832656
1877,54.634365,39.6888
1519,47.227934,39.713782
1613,54.899379,52.274017
2648,55.768532,49.145401
3841,44.262702,135.058999
6110,53.161398,44.979024
4567,59.219723,39.883752
4515,55.026979,82.92308
3814,54.688337,39.627984
2781,52.283412,104.287487
5198,57.153195,65.643671
69,62.011688,129.721308
2047,56.632674,47.887697
2463,43.375435,132.301378
3471,62.025069,129.724327
4705,51.582441,46.073953
5903,62.547059,113.984936
2478,51.68176,102.132609
5203,58.133997,52.681538
5164,58.007284,56.260804
5868,55.913787,37.859641
6047,55.76953,37.620734
1804,55.421665,65.254736
4516,55.026979,82.92308
3067,55.776953,37.901413
3977,55.787766,37.677158
1606,53.371892,83.749503
3709,43.117405,131.888719
4369,52.486014,85.14835
6042,59.211626,39.880357
21,56.63759,47.803974
1104,50.558004,136.958271
1141,59.928041,30.412176
852,48.364537,135.088886
572,56.02932,35.960944
5987,55.446876,78.329742
1307,54.333006,110.317348
3080,58.062621,56.352207
5831,50.574442,36.581995
31,51.704063,36.142449
4680,55.321748,38.673102
5602,64.55455,39.765552
4115,52.533365,85.178866
5333,56.583916,84.911878
703,52.273009,104.355723
1562,55.777272,37.520806
4726,56.773504,60.599837
387,55.069303,82.942232
404,56.204118,95.704633
4648,46.964302,142.727315
5561,55.205003,34.299429
2280,53.231813,50.272427
3751,56.050913,92.904369
5681,55.947812,37.499381
2218,54.943364,73.383636
5668,44.604739,132.824278
4765,45.462274,133.403108
1844,59.90524,32.35022
5069,55.839011,48.254748
4125,51.69885,39.273554
5456,53.055424,158.66191
719,55.047961,73.314277
4939,69.407878,30.222219
3283,56.012934,92.882153
765,53.516462,49.307951
267,53.758889,87.138164
592,43.451996,39.90639
5017,59.128135,37.915463
2818,47.010676,142.713409
1597,56.02435,92.782611
2990,56.180187,92.488997
2743,56.024783,92.784506
3033,56.816341,60.585913
6174,55.264701,61.397757
1591,55.794401,37.592042
1764,53.360512,83.697607
5052,46.954689,142.730917
2343,51.486263,45.931031
763,56.011379,92.810638
2057,43.914123,39.322566
3247,53.342925,83.781878
631,51.624943,39.077631
4013,47.283804,39.715031
1735,57.10704,65.559319
5314,55.547036,37.543237
3607,47.203997,39.723735
5534,53.510155,49.41459
3834,57.00298,40.972304
4457,58.837847,141.856605
2991,56.057026,92.912696
5357,55.857144,37.43207
656,55.74938,37.591701
5015,51.705247,94.40575
1560,57.817021,28.313721
323,55.326543,86.134359
1769,54.873429,37.22058
1154,55.75825,37.406792
119,47.894769,40.057549
914,53.888547,92.66768
5690,50.295889,127.514489
3878,53.056366,158.63646
2381,55.780157,37.578855
5636,57.607301,39.946473
6234,54.780283,56.021016
1014,56.033389,92.916675
4213,56.242324,93.534645
5353,60.052703,30.331193
3724,50.25058,127.555578
518,53.345489,83.674224
354,53.211234,50.264019
6118,51.501224,45.944012
1167,55.048209,73.2919
2067,52.044892,113.510104
1521,53.203424,50.14042
3438,57.141993,65.525174
3210,51.651863,39.142004
6177,43.590579,39.719621
5740,69.357627,88.186246
6043,56.823631,60.505406
1346,62.030643,129.741494
824,53.922485,37.92644
2724,55.74975,37.542581
5776,50.574442,36.581995
3683,52.233695,104.302417
2620,55.797483,37.935917
1721,55.672829,37.484667
967,57.735799,40.999792
3064,55.825032,37.970467
5624,53.151322,158.371206
2542,58.694394,81.498666
2322,69.359729,88.168208
4488,46.3672,48.07142
1330,52.550941,33.253593
5395,59.931621,30.360541
6251,54.667754,86.168082
3026,53.550441,49.33915
5346,56.517172,84.9767
5977,64.100519,81.77903
6008,54.764158,32.045179
778,55.769884,37.668695
3017,53.359775,83.702575
5355,55.619467,37.50928
2885,45.038897,41.964888
588,58.103704,56.385436
1717,52.629826,38.457946
178,58.063254,56.354489
2386,47.235546,39.715121
2565,62.044563,129.746443
3968,55.664685,37.578262
5788,55.809231,37.636392
909,51.674997,108.707091
2909,50.355806,106.437048
902,43.658798,39.652059
2611,68.818756,32.690403
6200,55.721665,37.523276
2507,55.862969,37.434918
86,47.284715,39.500702
5616,48.715848,44.482462
4387,53.072648,158.647474
91,50.802065,35.656945
414,51.287683,106.534443
3079,55.526857,41.973135
5202,54.999397,82.959857
4766,56.001715,93.040859
5367,50.597501,36.589954
137,55.743755,49.203549
3231,55.853213,38.441938
4131,57.135043,65.493796
3517,51.535221,46.009912
151,55.795317,49.229447
1773,59.20197,39.871041
2731,56.283525,44.088766
5645,44.098126,39.077999
628,54.632994,39.773269
5379,56.830369,35.916549
4737,54.216231,49.622272
2132,54.96116,73.413191
4914,55.814836,37.39046
3465,62.025069,129.724327
320,51.706134,39.149308
6235,51.775739,55.185197
292,56.289106,43.930052
5712,54.984775,82.871885
6153,47.078069,39.42987
5537,53.37901,83.678356
4815,53.214879,45.053494
5308,55.583632,37.682772
2146,57.652376,39.956965
123,52.580391,33.766477
5235,55.340978,38.20172
4160,53.009297,39.128646
786,55.752587,37.604744
3790,52.456171,44.202053
2842,51.192556,58.286136
3382,52.554368,103.882284
4617,68.972702,173.70649
6240,51.720258,94.44117
2329,48.741521,44.504417
378,55.822878,37.606281
122,59.201007,39.829368
1501,55.744059,37.628056
5691,51.842232,107.613635
1387,51.720325,94.43322
3813,54.934821,58.802712
1025,50.589073,137.059817
479,56.039293,92.9025
2981,52.509123,85.146401
5751,53.197459,45.020795
5399,59.927053,30.32045
1448,43.605392,39.749966
5179,58.026576,56.001972
3945,52.756593,103.639721
3299,46.338195,48.074097
1808,55.358565,37.518102
3021,57.624525,39.857009
3821,53.694946,54.26587
5563,53.182789,45.006467
5659,55.067953,82.974095
4144,55.432776,37.565111
4854,50.541188,136.969509
2158,48.487175,135.080433
6017,53.367911,83.705018
3336,51.809769,107.616204
5857,53.243093,50.233952
5524,59.901166,30.274923
4506,47.696242,40.10463
2894,55.002516,73.288172
653,55.350607,86.162198
5535,54.027101,38.25976
4318,62.062904,129.742257
5234,55.901526,37.40893
3261,56.28261,43.926656
3982,55.886342,37.676026
377,56.589641,84.902095
3765,62.047895,129.718748
1843,56.905332,60.599325
3748,52.407605,37.543812
537,54.258569,48.33371
6206,54.934598,73.332711
5859,56.327915,37.510134
503,51.504391,81.218922
6189,43.094045,131.902813
1090,55.334291,85.979346
5688,51.533747,46.036817
1227,62.045158,129.739832
919,53.80091,87.375768
1889,52.056661,113.483793
1321,55.13848,82.967537
5461,53.059072,158.634206
5824,45.612624,38.931242
1201,55.04319,82.933877
6064,44.403159,131.387001
3872,46.309592,44.267899
1573,43.093373,131.917725
4821,55.797331,38.973894
5976,56.095494,37.359468
5413,51.720481,55.121533
3622,55.605902,37.71813
2939,55.11771,36.6134
4332,51.863422,107.728107
787,55.752587,37.604744
988,55.037252,82.976251
5891,54.776436,20.593725
5421,55.035545,73.290086
343,53.510155,49.41459
3590,47.203997,39.723735
1376,51.645375,94.264373
2026,53.251956,34.37372
3186,55.060936,82.915094
6093,51.718707,94.431487
4510,56.353754,43.867233
3347,56.012224,38.370971
4312,53.184467,45.054635
4097,55.822028,37.646453
6244,42.648627,131.080657
3676,53.1854,45.064058
5476,54.192685,37.621193
3921,56.89528,60.599972
52,50.35649,128.00231
833,64.418659,40.790386
3804,53.866943,44.857347
3035,51.603266,39.237936
1329,55.553406,34.995704
5484,56.909844,59.931266
5426,56.257653,90.478297
231,55.709028,37.620761
1147,53.207545,50.167711
5674,56.998563,40.974604
3148,55.850666,48.50024
3078,56.144075,40.41092
2559,57.605392,39.821499
2983,53.368588,83.675832
5669,55.634979,51.805025
1555,53.203424,50.14042
6151,59.830676,30.385065
4239,55.798318,37.698538
757,60.036097,30.414521
5214,55.773611,37.65567
114,59.542333,30.880522
6079,53.358728,83.70182
1914,55.226246,37.622423
582,59.891773,29.667877
5335,52.349299,104.178154
2760,56.326148,44.014134
1999,53.59132,87.332272
1887,54.971926,73.285594
2200,55.042979,82.951152
1382,53.192161,158.384079
666,58.01456,56.250733
3871,45.330861,46.039305
3076,56.143559,47.247773
4275,52.532932,85.181507
5697,57.625745,39.877545
4215,51.289345,106.536743
2217,56.024783,92.784506
4047,62.031499,129.742392
474,55.046594,73.316505
4572,59.720526,30.416417
2513,44.884071,40.59008
4976,56.20524,95.69644
3452,55.753185,37.624067
4001,55.6945,37.662021
2470,52.042693,113.493692
1011,53.597236,87.336485
4718,52.287808,104.282232
4708,53.150766,103.069794
2597,55.003916,74.109268
3809,55.738566,46.747995
2714,55.744632,37.566072
1538,53.243987,50.229497
6028,45.064699,41.931462
5125,54.879583,47.567142
4657,59.226547,39.865624
2826,56.306448,44.076675
420,62.062115,129.739787
1620,55.059198,82.938917
4902,53.570664,49.29259
4334,55.80274,38.182199
1189,48.118297,132.475292
1418,58.008433,56.228132
571,47.232946,39.714609
920,53.202729,44.997807
699,47.138058,39.753793
3984,55.886342,37.676026
2906,56.017644,92.776871
3783,45.067506,38.973525
942,51.70802,39.172906
4865,51.29304,37.544485
162,54.263287,48.329201
2683,55.771347,37.6418
2861,55.81827,37.965373
2441,55.169663,61.444065
3268,55.854997,37.653388
5911,48.468892,135.063239
870,52.044427,113.504948
2014,54.154876,37.585646
4095,55.77838,37.51644
5652,51.283678,37.832036
84,52.142246,93.922393
3937,56.853725,60.63806
4845,57.73994,40.918153
2124,56.035104,92.827868
5523,48.49013,135.083146
1493,55.781833,37.72299
18,56.029642,47.294593
3306,56.858464,60.606071
3212,56.884124,60.628278
4990,56.496145,84.965974
1594,59.574613,30.127707
6078,51.707083,94.46158
1034,43.34735,132.124104
2887,56.890668,60.592929
2824,53.13192,45.020912
1272,52.376032,41.671777
2746,43.117517,131.883778
3661,55.815494,37.575396
5068,56.037916,92.909669
1060,54.678416,55.930295
5207,55.414348,37.900479
4378,53.775994,87.116415
2780,53.338129,83.774889
5006,55.801369,37.525612
3391,55.850403,48.895103
4839,55.713811,52.402971
3248,43.169608,131.921238
2305,69.34883,88.215369
4480,45.128872,42.035253
4068,56.250027,93.534366
2046,56.632674,47.887697
4610,48.468982,135.129562
3649,59.881719,30.314673
3902,55.881651,52.306123
1184,51.721714,94.440434
1801,54.011194,38.315788
1068,43.605692,39.715642
5459,43.163677,131.918642
1284,57.863749,39.511499
2636,55.781519,49.112478
6253,57.640922,39.867205
418,53.096068,49.969875
4540,53.275467,34.315904
618,53.819067,87.166326
5729,54.984775,82.871885
2764,53.19481,45.017678
1116,53.730496,127.24919
3910,55.352485,50.641222
4433,56.577967,84.918094
2688,55.733092,37.592285
1358,51.794058,55.130696
5419,55.024259,73.385082
6015,54.512141,36.262311
3139,54.889713,37.143262
5847,60.057464,29.999086
4268,53.357932,83.703716
4218,53.191325,50.165932
766,57.814317,28.335927
2487,52.753465,32.234104
5494,56.516258,85.03368
1149,60.002899,30.228471
5913,52.589895,39.45822
4364,56.333869,36.711541
1812,51.649007,39.241062
863,53.192161,158.384079
6089,55.778699,37.512371
677,53.209929,44.978422
60,63.541994,53.85233
3699,53.742778,91.435129
3058,56.106068,40.344965
1258,59.980682,30.322471
2336,45.041903,38.983371
5471,55.803535,37.63765
6009,55.634979,51.805025
1277,45.36311,40.184562
1067,53.185816,158.387385
121,45.377812,38.438713
2043,53.206267,50.190231
3996,55.707623,37.768561
5551,52.760365,55.807469
2901,56.009346,92.839259
4980,52.588658,39.535422
2302,56.817178,60.538536
1964,56.628911,47.88917
2199,52.601197,39.575154
3723,50.086888,118.018452
4870,56.3594,44.052304
2816,55.45188,65.34216
1278,51.107836,114.546895
3402,53.124015,48.410417
2339,45.035413,39.04981
4132,52.279572,104.275836
4009,55.659647,37.749661
845,55.769884,37.668695
2578,53.148411,103.067198
5845,58.538633,31.244951
2474,64.510339,40.663894
16,51.048934,107.822322
1138,56.267192,43.910882
5972,52.020464,113.306492
1672,55.020657,82.971732
492,55.870112,37.469808
4803,55.989466,37.226329
522,53.549109,49.360017
5374,56.853031,35.907665
5938,55.159311,61.412723
2934,50.848534,39.042372
1819,61.776199,34.30861
5228,55.764673,37.60629
487,55.018283,82.942205
5934,55.141753,61.434462
945,52.273009,104.355723
379,55.822878,37.606281
5290,56.494083,84.950218
995,55.885494,37.604673
3837,52.031541,113.503762
2994,56.012672,92.878596
6124,57.610768,82.316546
1094,46.312623,44.302098
5102,56.239658,42.11603
5940,43.112133,131.881631
3587,56.009008,92.945835
3056,56.034466,92.907836
748,55.750854,37.815974
5105,53.212382,34.441875
6163,55.705858,37.725487
2021,51.738309,36.136996
4234,53.443676,41.812804
1941,53.262385,34.343671
2690,55.645923,37.486041
1350,48.799998,132.889154
913,53.977122,123.931298
3838,66.680274,151.922021
3540,52.035126,47.781767
5599,54.190404,37.624256
6180,51.657333,39.237765
3153,54.002691,86.641737
3846,53.059072,158.634206
960,53.237989,50.192298
6053,55.803555,37.93404
615,53.763924,87.125255
992,55.885494,37.604673
1967,56.877223,53.266773
5036,51.983798,55.33553
4305,56.881586,60.516339
1513,55.028785,73.275838
4211,56.000386,92.92423
959,55.497954,37.591306
2584,53.035881,158.662682
1916,56.628911,47.88917
1510,59.90515,30.483009
560,55.991279,92.939286
3642,56.333779,43.959085
2186,51.119416,40.725294
3926,58.008014,56.250374
2235,53.14126,103.084491
4184,56.458273,84.950613
3110,52.752277,55.806615
941,52.590048,41.503442
963,55.158241,61.371373
4970,51.811284,55.091305
5427,55.993771,92.896939
3328,53.816601,83.560919
6179,46.338587,47.983762
1790,58.045844,38.826579
408,56.046846,92.946805
4225,43.396512,132.165211
1713,43.121393,131.93217
395,54.974437,73.388128
2844,59.825212,30.380798
1257,56.015012,92.873484
2974,54.719331,56.009105
2670,57.096367,65.62486
5796,51.529623,46.018276
196,51.250519,58.452639
4432,55.10959,33.246613
1236,43.131578,131.912569
4396,57.701651,39.77061
4327,55.425292,38.267306
42,54.931034,73.29667
1540,57.622805,39.886465
1465,55.826291,37.637659
822,58.583204,49.657674
426,48.504406,135.112314
962,55.158241,61.371373
346,51.309219,37.873053
1678,54.993241,73.255222
1787,46.928467,142.754579
3534,54.902294,52.270038
1923,56.008072,37.851107
14,55.180598,36.655611
1399,55.829578,49.118586
2096,59.927053,30.32045
4500,52.941027,36.05038
1607,43.206825,132.151709
2279,50.596712,36.592172
4257,59.912621,30.419983
4744,43.13292,131.904098
4438,53.190413,50.119992
4405,56.941419,35.850209
840,43.44714,39.903704
1623,59.870014,30.379325
3995,55.707623,37.768561
3259,58.610796,49.657557
6148,55.706883,37.592096
1239,59.89899,30.471977
3944,53.780879,87.288182
771,55.815701,37.731838
5553,54.195024,37.608086
4119,48.745068,44.518547
3593,60.047146,30.314997
1684,55.901566,94.897721
5078,58.732932,50.181733
3346,55.715707,38.213955
111,46.321623,44.233611
4428,53.153558,48.470443
2311,47.203997,39.723735
3087,54.074855,34.308035
744,58.58358,49.679961
4793,53.05485,158.638985
5249,55.707314,37.769998
5343,56.122846,93.338057
1534,68.95324,33.082625
3836,56.628451,47.897327
2281,55.670021,37.55248
3971,53.142627,50.041542
3180,55.566287,38.229325
621,55.597698,37.353504
6059,50.594253,36.596933
3936,56.853725,60.63806
3563,55.700801,37.506442
4900,55.683752,37.491063
4689,53.227549,44.936991
6048,51.644056,39.142966
1499,55.744059,37.628056
2569,51.795367,107.602343
762,53.516462,49.307951
4919,45.026546,39.046244
832,53.516462,49.307951
2206,54.713475,55.993582
5309,55.794401,37.592042
814,67.938586,32.927917
126,52.675552,41.465308
2748,48.482744,135.073534
1517,60.037104,30.414297
4712,57.146051,65.541946
1157,55.476914,37.718804
3071,56.013694,37.208884
443,55.776502,37.53711
4806,43.355184,132.195377
5444,62.029018,129.731531
197,45.049819,38.967498
3626,55.746593,37.537371
5995,51.668473,39.193056
1164,56.029813,92.831551
6046,55.76953,37.620734
175,58.103704,56.385436
2895,54.968753,73.446105
1936,51.07344,132.604424
3886,51.281301,91.571062
3176,56.01235,37.482053
1897,54.984873,82.894064
223,55.806115,37.635431
4063,51.656495,39.190648
3949,56.012672,92.878596
4734,55.684503,37.621947
1665,51.844408,55.13349
2948,55.709809,37.670447
3895,55.863247,49.084908
5094,55.161908,61.431345
5441,54.940541,20.142591
809,54.148992,33.288375
3592,53.137057,140.733962
3345,55.48626,37.305264
3236,57.98749,56.248317
550,55.694632,52.337582
3267,55.854997,37.653388
1720,55.609823,37.49329
4559,55.766035,37.638117
2762,55.74829,49.213026
5799,51.529623,46.018276
2116,52.033624,113.454498
1424,58.009473,56.233791
2295,56.06266,92.841037
1162,51.827707,107.588572
49,54.933853,73.332046
2416,48.741521,44.504417
2061,54.771689,56.077044
3366,56.235716,43.432098
1024,54.719778,20.50384
4111,56.854542,53.211499
5021,55.703987,37.626187
1089,46.325656,44.272921
4324,55.112968,61.611241
1256,43.798912,131.94551
5746,58.081945,55.752204
4942,54.965807,73.414915
6035,57.777753,40.967525
3147,55.850666,48.50024
157,54.898178,52.272481
5699,57.625745,39.877545
1733,55.75204,37.586158
5451,48.472178,135.077163
3323,52.902349,40.477161
696,52.970338,49.698116
4142,55.619467,37.50928
465,43.356278,132.184022
2155,55.91862,37.806847
5720,55.863661,49.222503
4695,55.192127,37.899248
3568,44.731763,37.749876
5775,50.574442,36.581995
5200,54.857844,83.111798
4563,52.509534,85.147218
1000,55.997396,92.904692
3881,56.252627,38.115437
5187,59.958273,30.316982
4517,55.026979,82.92308
5958,47.13647,39.766648
3822,51.842689,107.63505
17,55.086363,82.64683
3383,53.822437,91.293977
1676,55.029152,73.258007
2426,59.554597,150.814748
4625,56.793504,60.519582
2375,55.223027,36.664325
5152,55.839117,49.14638
1612,62.027094,129.726582
3698,44.698737,37.784794
1514,45.036076,38.975807
4908,53.207389,50.197903
4377,56.496359,84.959102
882,54.9702,83.037336
2730,55.775459,37.469844
1331,55.467606,65.271301
3839,51.719622,94.445464
4300,55.011293,82.874364
456,54.606403,38.225867
4240,55.451967,37.763198
1565,55.676149,37.50655
5196,50.585704,36.664711
1128,59.834827,30.338101
3905,55.754264,52.013946
3660,55.668107,37.553594
2789,55.899179,37.591512
563,50.565437,36.558836
5705,55.678991,37.283507
903,55.16702,61.521095
4522,53.235085,50.22196
3601,59.900507,30.485892
6184,53.190925,50.189773
2929,43.119366,131.955715
2593,51.706776,94.405337
3482,50.98127,39.504133
2657,56.821026,60.567911
6050,55.803555,37.93404
4662,53.372311,51.358616
6060,55.628093,37.459298
46,56.85372,35.865292
2248,58.042052,38.830397
2275,54.17808,37.601798
1065,44.552939,38.088182
5899,54.681113,20.470036
2491,54.757285,56.035847
4991,55.783463,49.14841
630,50.261626,127.548374
4671,45.433978,40.577198
1885,55.591203,38.208233
390,54.99554,82.868453
1788,53.54179,49.39056
2483,58.006054,55.954514
536,58.602761,49.5972
784,55.478312,37.298679
4329,43.145367,131.913611
1989,47.262625,39.664285
5575,54.945547,73.339241
4830,53.070803,158.58752
1515,45.036076,38.975807
1546,52.510652,103.886614
2273,55.617134,34.982463
319,56.45115,84.965651
4825,55.483189,65.22263
4885,62.03344,129.73746
1022,55.317445,86.095525
701,42.792659,132.86534
459,59.833027,30.414054
6141,55.739052,37.586679
5002,51.535069,46.013847
2765,53.19481,45.017678
1495,55.781833,37.72299
2314,58.237347,68.279939
2178,55.625282,37.76133
3684,49.796056,129.404212
1701,62.022026,129.691574
6126,43.126551,131.914716
2729,55.916613,37.7267
1115,50.261781,127.509387
2517,46.961406,142.741086
540,55.115023,61.349212
1457,55.889881,37.537676
5530,55.402674,86.116222
5764,62.045158,129.739832
5589,54.732096,20.539916
2817,56.009738,92.863307
821,58.583204,49.657674
1876,53.530461,49.275737
5942,55.973189,92.792313
4602,56.841369,35.898143
5044,51.418249,36.110639
374,56.511615,84.944037
5568,53.874981,86.622665
3624,55.678341,37.853326
2073,55.151528,61.390786
2560,51.287435,37.521183
5075,56.50167,93.27743
3832,54.19328,45.17694
4174,60.000285,30.271949
5,43.16586,131.908212
3429,55.147556,124.728292
3291,55.718405,37.15962
5675,56.998563,40.974604
4186,51.775505,55.121794
5083,53.210964,43.038159
5412,51.832182,55.16167
6018,53.367911,83.705018
2836,44.745522,37.726224
4251,57.173752,65.558322
1984,56.510288,84.984489
3860,55.02124,82.208955
3405,55.051912,74.58251
5925,44.739024,37.772855
5079,51.731209,36.152699
511,51.917638,113.653439
1666,51.815705,55.139149
113,56.109039,40.344112
4628,48.478957,135.052873
862,55.897771,37.666072
3440,51.809769,107.616204
1482,55.64192,37.523456
4361,52.024964,113.521827
5146,55.740705,49.144287
1530,61.237666,73.447075
423,62.032993,129.736903
887,56.015037,92.85992
1556,57.817021,28.313721
257,57.118227,65.579827
724,54.263818,48.333054
4420,45.012427,41.918427
2511,54.000886,37.517249
650,55.350607,86.162198
3453,52.284365,104.25831
834,57.061464,63.744686
2071,55.151528,61.390786
3125,57.139552,65.580977
5842,46.132453,39.787372
5058,57.622785,39.876575
1520,47.227934,39.713782
2975,55.051071,82.91477
2549,45.025896,39.002577
2330,55.613982,37.203054
5487,57.152384,65.567179
1003,55.425047,65.32591
4560,55.766035,37.638117
1370,55.936661,39.456244
5041,56.6469,32.273099
5280,55.355787,86.064497
5391,59.930146,30.361952
4370,45.037228,41.917421
3788,54.618259,83.287832
3116,54.328712,48.499458
843,51.375822,128.135396
1029,53.209265,50.139989
5393,59.935606,30.32804
1260,55.814937,37.641755
3138,56.302183,38.135873
2711,55.653294,37.844208
2212,53.757201,87.145682
4869,46.353561,48.053912
3865,56.851677,41.355893
3209,55.104311,82.960692
2875,54.187928,37.59189
3637,59.862321,30.31983
979,51.654757,39.189417
926,51.195909,49.738406
381,51.785485,55.156055
4,69.343541,88.211228
2972,54.193544,37.63712
6069,43.107651,131.939985
4458,58.837847,141.856605
1856,53.132644,50.238722
4933,53.222918,44.980901
923,48.546151,135.054058
4019,57.154771,65.533825
5184,52.340689,104.224893
1814,57.965159,56.243798
2830,55.826038,49.148823
4784,52.737923,41.450666
1269,44.343346,132.576442
169,56.860757,60.552325
96,53.145073,38.105187
895,46.361771,48.078517
1586,55.654355,37.867538
3630,55.797083,37.580876
3062,56.44814,85.035369
1102,55.748143,37.540488
2879,56.451145,84.963764
3023,53.534882,49.282035
2148,58.215471,92.510745
2741,56.024783,92.784506
5881,55.355787,86.064497
3165,63.584404,82.824472
1492,55.862969,37.434918
1363,52.160432,109.762207
1271,52.244174,117.694457
5945,56.296299,44.042485
4051,55.57464,37.584981
3150,56.143559,47.204447
4258,60.015084,30.647885
4107,55.582014,37.91222
5416,54.749725,55.999978
2630,54.383945,48.59883
4374,43.131401,131.942231
1300,51.82032,107.658478
1123,55.815494,37.575396
25,58.594438,49.666657
4229,43.132651,131.905409
2614,44.576938,132.826623
1247,55.281446,85.645837
2837,55.353289,86.170561
708,51.693563,39.183525
3560,57.11683,65.619255
2100,47.298088,39.722523
2917,53.505571,49.416674
6259,56.838223,86.640829
1286,53.413169,34.379469
344,51.686534,39.256746
413,52.510631,103.885294
5467,52.583357,39.526968
4675,49.796312,129.872522
5803,51.87753,45.010527
5038,51.667864,39.197152
1986,56.510288,84.984489
3672,53.010559,158.653367
2551,48.916668,40.388767
3514,55.110239,82.941028
4270,53.346333,83.665726
79,58.18613,92.53111
2393,59.912003,30.480125
4250,49.717373,42.67365
1763,54.970665,82.85505
5804,55.622446,38.098629
5733,45.064699,41.931462
2331,43.671371,40.297543
2718,55.833602,37.297718
3151,56.143559,47.204447
5257,57.171591,65.557388
564,56.872698,60.515485
4082,51.71802,46.169983
2098,45.027712,38.905622
6178,51.668741,36.140122
6023,48.81476,44.624054
5805,51.672176,39.201653
3638,59.934483,30.497543
249,55.749988,37.363538
1527,43.426401,39.927599
664,53.779889,87.291254
2698,55.744992,37.510152
4993,55.720276,37.43013
2619,60.759095,46.306895
4056,56.319529,43.944928
2616,54.66891,20.510272
340,55.729838,37.645717
3375,56.792799,60.623283
5623,55.794765,49.105929
4338,55.731906,38.274816
5213,55.759856,37.610548
2736,45.052086,38.958766
2205,43.093913,131.904466
4356,59.928095,32.304002
4298,53.929542,37.928407
5814,48.767941,44.807032
2659,55.169663,61.444065
1956,57.170336,65.567431
3122,57.832204,28.345054
2664,53.397902,58.959783
659,55.754638,37.621633
3718,52.031004,113.498228
5260,48.521851,135.040943
2469,58.007675,56.213444
5680,61.262497,73.378659
2461,58.079971,55.758834
648,51.283503,37.543354
2203,53.767123,87.133223
5980,51.840557,107.609547
3324,52.211572,104.091978
4162,48.764271,44.535606
3390,52.509123,85.146401
2883,51.801221,55.139967
4874,51.541568,46.014206
3668,56.012783,92.810126
1709,42.713429,130.778572
1463,55.889881,37.537676
1949,56.114867,40.332362
1895,45.037394,41.942996
3097,54.76516,56.050562
1117,57.126372,65.555941
4963,51.836712,55.133777
3167,55.903534,37.713432
9,53.20322,44.978826
6074,54.183997,45.184657
5294,55.060616,82.914114
6173,56.011661,92.852401
1922,56.008072,37.851107
5238,55.808923,37.462317
998,55.997396,92.904692
549,52.980532,158.680451
5030,54.225496,45.127192
4408,54.379236,48.603016
250,55.705452,37.637749
282,48.535599,135.051247
5510,61.66422,50.831323
4381,55.982678,37.174811
3941,53.627621,87.391147
1629,55.819489,37.578271
2940,54.917515,37.426492
818,55.859696,37.121047
1054,55.762166,37.681155
2903,52.334344,35.372404
5350,55.095812,82.962489
1460,55.7621,37.55867
3281,56.012934,92.882153
1088,55.436397,65.351377
1782,52.766255,41.397728
3816,51.832054,107.585616
1079,55.002175,36.439836
